,origin_fips_code,origin_county_name,origin_state,origin_population,monthlydate,year,month,dest_fips_code,dest_county_name,dest_state,dest_loc_id,dest_loc_name,dest_loc_type,distance_origintodest,distance_type,dest_loc_numfacs,dest_asp,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
455875,48381,Randall County (TX),TX,29071.0,744,2022,1,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,266.01709,Travel (HERE API),2,259412.0,Randall,Randall,Randall County,48381.0,TX,Texas,34.9659,-101.897,139176.0
455876,48381,Randall County (TX),TX,29071.0,745,2022,2,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,266.01709,Travel (HERE API),2,259412.0,Randall,Randall,Randall County,48381.0,TX,Texas,34.9659,-101.897,139176.0
455877,48381,Randall County (TX),TX,29071.0,746,2022,3,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,266.01709,Travel (HERE API),2,259412.0,Randall,Randall,Randall County,48381.0,TX,Texas,34.9659,-101.897,139176.0
455878,48381,Randall County (TX),TX,29071.0,747,2022,4,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,266.01709,Travel (HERE API),2,259412.0,Randall,Randall,Randall County,48381.0,TX,Texas,34.9659,-101.897,139176.0
455879,48381,Randall County (TX),TX,29071.0,748,2022,5,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,266.01709,Travel (HERE API),2,259412.0,Randall,Randall,Randall County,48381.0,TX,Texas,34.9659,-101.897,139176.0
455952,48383,Reagan County (TX),TX,707.0,750,2022,7,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,345.867,Travel (HERE API),2,229739.0,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
455953,48383,Reagan County (TX),TX,707.0,751,2022,8,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,345.867,Travel (HERE API),3,488847.66,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
455954,48383,Reagan County (TX),TX,707.0,752,2022,9,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,345.867,Travel (HERE API),3,488847.66,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
455955,48383,Reagan County (TX),TX,707.0,753,2022,10,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,345.867,Travel (HERE API),3,572682.69,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
455956,48383,Reagan County (TX),TX,707.0,754,2022,11,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,345.867,Travel (HERE API),4,365921.25,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
455957,48383,Reagan County (TX),TX,707.0,755,2022,12,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,345.867,Travel (HERE API),4,365921.25,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
456114,48383,Reagan County (TX),TX,707.0,744,2022,1,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,247.19264,Travel (HERE API),3,235233.0,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
456115,48383,Reagan County (TX),TX,707.0,745,2022,2,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,247.19264,Travel (HERE API),3,235233.0,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
456116,48383,Reagan County (TX),TX,707.0,746,2022,3,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,247.19264,Travel (HERE API),3,235233.0,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
456117,48383,Reagan County (TX),TX,707.0,747,2022,4,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,247.19264,Travel (HERE API),3,235233.0,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
456118,48383,Reagan County (TX),TX,707.0,748,2022,5,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,247.19264,Travel (HERE API),3,235233.0,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
456119,48383,Reagan County (TX),TX,707.0,749,2022,6,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,247.19264,Travel (HERE API),3,235233.0,Reagan,Reagan,Reagan County,48383.0,TX,Texas,31.3661,-101.5231,3363.0
456120,48385,Real County (TX),TX,432.0,750,2022,7,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,497.57602,Travel (HERE API),2,229739.0,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456121,48385,Real County (TX),TX,432.0,751,2022,8,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,497.57602,Travel (HERE API),3,488847.66,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456122,48385,Real County (TX),TX,432.0,752,2022,9,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,497.57602,Travel (HERE API),3,488847.66,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456123,48385,Real County (TX),TX,432.0,753,2022,10,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,497.57602,Travel (HERE API),3,572682.69,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456124,48385,Real County (TX),TX,432.0,754,2022,11,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,497.57602,Travel (HERE API),4,365921.25,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456125,48385,Real County (TX),TX,432.0,755,2022,12,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,497.57602,Travel (HERE API),4,365921.25,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456182,48385,Real County (TX),TX,432.0,744,2022,1,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,104.32077,Travel (HERE API),3,235233.0,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456183,48385,Real County (TX),TX,432.0,746,2022,3,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,104.32077,Travel (HERE API),3,235233.0,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456184,48385,Real County (TX),TX,432.0,747,2022,4,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,104.32077,Travel (HERE API),3,235233.0,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456185,48385,Real County (TX),TX,432.0,748,2022,5,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,104.32077,Travel (HERE API),3,235233.0,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456186,48385,Real County (TX),TX,432.0,749,2022,6,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,104.32077,Travel (HERE API),3,235233.0,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456229,48385,Real County (TX),TX,432.0,745,2022,2,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,104.32077,Travel (HERE API),3,235233.0,Real,Real,Real County,48385.0,TX,Texas,29.8318,-99.8222,2852.0
456288,48387,Red River County (TX),TX,1820.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,389.60098,Travel (HERE API),2,2819636.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456289,48387,Red River County (TX),TX,1820.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,389.60098,Travel (HERE API),2,2817515.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456290,48387,Red River County (TX),TX,1820.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,389.60098,Travel (HERE API),2,2815036.5,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456291,48387,Red River County (TX),TX,1820.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,389.60098,Travel (HERE API),2,2815036.5,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456448,48387,Red River County (TX),TX,1820.0,744,2022,1,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,139.53697,Travel (HERE API),1,413948.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456449,48387,Red River County (TX),TX,1820.0,745,2022,2,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,139.53697,Travel (HERE API),1,413948.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456450,48387,Red River County (TX),TX,1820.0,746,2022,3,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,139.53697,Travel (HERE API),1,413948.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456451,48387,Red River County (TX),TX,1820.0,747,2022,4,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,139.53697,Travel (HERE API),1,413948.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456452,48387,Red River County (TX),TX,1820.0,748,2022,5,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,139.53697,Travel (HERE API),1,413948.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456453,48387,Red River County (TX),TX,1820.0,749,2022,6,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,139.53697,Travel (HERE API),1,413948.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456454,48387,Red River County (TX),TX,1820.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,139.53697,Travel (HERE API),1,5779161.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456455,48387,Red River County (TX),TX,1820.0,751,2022,8,47157,Shelby County (TN),TN,32820,"Memphis, TN-MS-AR",CBSA,339.68127,Travel (HERE API),1,3746532.0,Red River,Red River,Red River County,48387.0,TX,Texas,33.6207,-95.0503,11685.0
456477,48389,Reeves County (TX),TX,2413.0,750,2022,7,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,221.27028,Travel (HERE API),2,229739.0,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456478,48389,Reeves County (TX),TX,2413.0,751,2022,8,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,221.27028,Travel (HERE API),3,488847.66,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456479,48389,Reeves County (TX),TX,2413.0,752,2022,9,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,221.27028,Travel (HERE API),3,488847.66,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456480,48389,Reeves County (TX),TX,2413.0,753,2022,10,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,221.27028,Travel (HERE API),3,572682.69,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456481,48389,Reeves County (TX),TX,2413.0,754,2022,11,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,221.27028,Travel (HERE API),4,365921.25,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456482,48389,Reeves County (TX),TX,2413.0,755,2022,12,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,221.27028,Travel (HERE API),4,365921.25,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456562,48389,Reeves County (TX),TX,2413.0,744,2022,1,48141,El Paso County (TX),TX,21340,"El Paso, TX",CBSA,208.61606,Travel (HERE API),1,257535.0,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456563,48389,Reeves County (TX),TX,2413.0,745,2022,2,48141,El Paso County (TX),TX,21340,"El Paso, TX",CBSA,208.61606,Travel (HERE API),1,257535.0,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456564,48389,Reeves County (TX),TX,2413.0,746,2022,3,48141,El Paso County (TX),TX,21340,"El Paso, TX",CBSA,208.61606,Travel (HERE API),1,257535.0,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456565,48389,Reeves County (TX),TX,2413.0,747,2022,4,48141,El Paso County (TX),TX,21340,"El Paso, TX",CBSA,208.61606,Travel (HERE API),1,257535.0,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456566,48389,Reeves County (TX),TX,2413.0,748,2022,5,48141,El Paso County (TX),TX,21340,"El Paso, TX",CBSA,208.61606,Travel (HERE API),1,257535.0,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456567,48389,Reeves County (TX),TX,2413.0,749,2022,6,48141,El Paso County (TX),TX,21340,"El Paso, TX",CBSA,208.61606,Travel (HERE API),1,257535.0,Reeves,Reeves,Reeves County,48389.0,TX,Texas,31.323,-103.693,14584.0
456624,48391,Refugio County (TX),TX,1115.0,751,2022,8,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,694.39227,Travel (HERE API),2,1956156.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456625,48391,Refugio County (TX),TX,1115.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,694.39227,Travel (HERE API),2,2819636.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456626,48391,Refugio County (TX),TX,1115.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,694.39227,Travel (HERE API),2,2817515.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456627,48391,Refugio County (TX),TX,1115.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,694.39227,Travel (HERE API),2,2815036.5,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456628,48391,Refugio County (TX),TX,1115.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,694.39227,Travel (HERE API),2,2815036.5,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456629,48391,Refugio County (TX),TX,1115.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,429.49301,Travel (HERE API),1,5779161.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456732,48391,Refugio County (TX),TX,1115.0,744,2022,1,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,123.18808,Travel (HERE API),3,235233.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456733,48391,Refugio County (TX),TX,1115.0,745,2022,2,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,123.18808,Travel (HERE API),3,235233.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456734,48391,Refugio County (TX),TX,1115.0,746,2022,3,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,123.18808,Travel (HERE API),3,235233.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456735,48391,Refugio County (TX),TX,1115.0,747,2022,4,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,123.18808,Travel (HERE API),3,235233.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456736,48391,Refugio County (TX),TX,1115.0,748,2022,5,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,123.18808,Travel (HERE API),3,235233.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456737,48391,Refugio County (TX),TX,1115.0,749,2022,6,48029,Bexar County (TX),TX,41700,"San Antonio-New Braunfels, TX",CBSA,123.18808,Travel (HERE API),3,235233.0,Refugio,Refugio,Refugio County,48391.0,TX,Texas,28.3253,-97.1656,6822.0
456792,48393,Roberts County (TX),TX,144.0,749,2022,6,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,312.37323,Travel (HERE API),2,425172.5,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456793,48393,Roberts County (TX),TX,144.0,750,2022,7,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,312.37323,Travel (HERE API),2,506602.0,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456794,48393,Roberts County (TX),TX,144.0,751,2022,8,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,312.37323,Travel (HERE API),2,1956156.0,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456795,48393,Roberts County (TX),TX,144.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,312.37323,Travel (HERE API),2,2819636.0,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456796,48393,Roberts County (TX),TX,144.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,312.37323,Travel (HERE API),2,2817515.0,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456797,48393,Roberts County (TX),TX,144.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,312.37323,Travel (HERE API),2,2815036.5,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456798,48393,Roberts County (TX),TX,144.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,312.37323,Travel (HERE API),2,2815036.5,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456883,48393,Roberts County (TX),TX,144.0,744,2022,1,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,213.49445,Travel (HERE API),2,259412.0,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456884,48393,Roberts County (TX),TX,144.0,745,2022,2,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,213.49445,Travel (HERE API),2,259412.0,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456885,48393,Roberts County (TX),TX,144.0,746,2022,3,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,213.49445,Travel (HERE API),2,259412.0,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456886,48393,Roberts County (TX),TX,144.0,747,2022,4,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,213.49445,Travel (HERE API),2,259412.0,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456887,48393,Roberts County (TX),TX,144.0,748,2022,5,40109,Oklahoma County (OK),OK,36420,"Oklahoma City, OK",CBSA,213.49445,Travel (HERE API),2,259412.0,Roberts,Roberts,Roberts County,48393.0,TX,Texas,35.8384,-100.8136,724.0
456960,48395,Robertson County (TX),TX,3029.0,751,2022,8,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,508.23254,Travel (HERE API),2,1956156.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
456961,48395,Robertson County (TX),TX,3029.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,508.23254,Travel (HERE API),2,2819636.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
456962,48395,Robertson County (TX),TX,3029.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,508.23254,Travel (HERE API),2,2817515.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
456963,48395,Robertson County (TX),TX,3029.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,508.23254,Travel (HERE API),2,2815036.5,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
456964,48395,Robertson County (TX),TX,3029.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,508.23254,Travel (HERE API),2,2815036.5,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
456965,48395,Robertson County (TX),TX,3029.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,229.32574,Travel (HERE API),1,5779161.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
457122,48395,Robertson County (TX),TX,3029.0,744,2022,1,48309,Mclennan County (TX),TX,47380,"Waco, TX",CBSA,74.606796,Travel (HERE API),1,218553.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
457123,48395,Robertson County (TX),TX,3029.0,745,2022,2,48309,Mclennan County (TX),TX,47380,"Waco, TX",CBSA,74.606796,Travel (HERE API),1,218553.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
457124,48395,Robertson County (TX),TX,3029.0,746,2022,3,48309,Mclennan County (TX),TX,47380,"Waco, TX",CBSA,74.606796,Travel (HERE API),1,218553.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
457125,48395,Robertson County (TX),TX,3029.0,747,2022,4,48309,Mclennan County (TX),TX,47380,"Waco, TX",CBSA,74.606796,Travel (HERE API),1,218553.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
457126,48395,Robertson County (TX),TX,3029.0,748,2022,5,48309,Mclennan County (TX),TX,47380,"Waco, TX",CBSA,74.606796,Travel (HERE API),1,218553.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
457127,48395,Robertson County (TX),TX,3029.0,749,2022,6,48309,Mclennan County (TX),TX,47380,"Waco, TX",CBSA,74.606796,Travel (HERE API),1,218553.0,Robertson,Robertson,Robertson County,48395.0,TX,Texas,31.027,-96.5129,16839.0
457128,48397,Rockwall County (TX),TX,21722.0,751,2022,8,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,382.94919,Travel (HERE API),2,1956156.0,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457129,48397,Rockwall County (TX),TX,21722.0,752,2022,9,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,382.94919,Travel (HERE API),2,2819636.0,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457130,48397,Rockwall County (TX),TX,21722.0,753,2022,10,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,382.94919,Travel (HERE API),2,2817515.0,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457131,48397,Rockwall County (TX),TX,21722.0,754,2022,11,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,382.94919,Travel (HERE API),2,2815036.5,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457132,48397,Rockwall County (TX),TX,21722.0,755,2022,12,20173,Sedgwick County (KS),KS,48620,"Wichita, KS",CBSA,382.94919,Travel (HERE API),2,2815036.5,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457133,48397,Rockwall County (TX),TX,21722.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,191.86389,Travel (HERE API),1,5779161.0,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457290,48397,Rockwall County (TX),TX,21722.0,744,2022,1,48113,Dallas County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,23.223127,Travel (HERE API),6,336440.66,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457291,48397,Rockwall County (TX),TX,21722.0,745,2022,2,48113,Dallas County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,23.223127,Travel (HERE API),6,336440.66,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457292,48397,Rockwall County (TX),TX,21722.0,746,2022,3,48113,Dallas County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,23.223127,Travel (HERE API),6,336440.66,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457293,48397,Rockwall County (TX),TX,21722.0,747,2022,4,48113,Dallas County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,23.223127,Travel (HERE API),6,336440.66,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457294,48397,Rockwall County (TX),TX,21722.0,748,2022,5,48113,Dallas County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,23.223127,Travel (HERE API),6,336440.66,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457295,48397,Rockwall County (TX),TX,21722.0,749,2022,6,48113,Dallas County (TX),TX,19100,"Dallas-Fort Worth-Arlington, TX",CBSA,23.223127,Travel (HERE API),6,362423.16,Rockwall,Rockwall,Rockwall County,48397.0,TX,Texas,32.8978,-96.4079,105227.0
457296,48399,Runnels County (TX),TX,1763.0,750,2022,7,22017,Caddo Parish (LA),LA,43340,"Shreveport-Bossier City, LA",CBSA,429.96899,Travel (HERE API),1,5779161.0,Runnels,Runnels,Runnels County,48399.0,TX,Texas,31.8311,-99.9762,9887.0
457297,48399,Runnels County (TX),TX,1763.0,751,2022,8,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,467.49359,Travel (HERE API),3,488847.66,Runnels,Runnels,Runnels County,48399.0,TX,Texas,31.8311,-99.9762,9887.0
457298,48399,Runnels County (TX),TX,1763.0,752,2022,9,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,467.49359,Travel (HERE API),3,488847.66,Runnels,Runnels,Runnels County,48399.0,TX,Texas,31.8311,-99.9762,9887.0
457299,48399,Runnels County (TX),TX,1763.0,753,2022,10,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,467.49359,Travel (HERE API),3,572682.69,Runnels,Runnels,Runnels County,48399.0,TX,Texas,31.8311,-99.9762,9887.0
457300,48399,Runnels County (TX),TX,1763.0,754,2022,11,35013,Dona Ana County (NM),NM,29740,"Las Cruces, NM",CBSA,467.49359,Travel (HERE API),4,365921.25,Runnels,Runnels,Runnels County,48399.0,TX,Texas,31.8311,-99.9762,9887.0
